Datum,von,bis,50Hertz (MW),Amprion (MW),TenneT TSO (MW),Transnet BW (MW)
17.01.2019,00:00,00:15,0,0,0,0
17.01.2019,00:15,00:30,0,0,0,0
17.01.2019,00:30,00:45,0,0,0,0
17.01.2019,00:45,01:00,0,0,0,0
17.01.2019,01:00,01:15,0,0,0,0
17.01.2019,01:15,01:30,0,0,0,0
17.01.2019,01:30,01:45,0,0,0,0
17.01.2019,01:45,02:00,0,0,0,0
17.01.2019,02:00,02:15,0,0,0,0
17.01.2019,02:15,02:30,0,0,0,0
17.01.2019,02:30,02:45,0,0,0,0
17.01.2019,02:45,03:00,0,0,0,0
17.01.2019,03:00,03:15,0,0,0,0
17.01.2019,03:15,03:30,0,0,0,0
17.01.2019,03:30,03:45,0,0,0,0
17.01.2019,03:45,04:00,0,0,0,0
17.01.2019,04:00,04:15,0,0,0,0
17.01.2019,04:15,04:30,0,0,0,0
17.01.2019,04:30,04:45,0,0,0,0
17.01.2019,04:45,05:00,0,0,0,0
17.01.2019,05:00,05:15,0,0,0,0
17.01.2019,05:15,05:30,0,0,0,0
17.01.2019,05:30,05:45,0,0,0,0
17.01.2019,05:45,06:00,0,0,0,0
17.01.2019,06:00,06:15,0,0,0,0
17.01.2019,06:15,06:30,0,0,0,0
17.01.2019,06:30,06:45,0,0,0,0
17.01.2019,06:45,07:00,0,0,0,0
17.01.2019,07:00,07:15,0,0,0,0
17.01.2019,07:15,07:30,0,0,0,0
17.01.2019,07:30,07:45,0,0,0,0
17.01.2019,07:45,08:00,0,0,"0,11",0
17.01.2019,08:00,08:15,"0,68",2,"13,23",1
17.01.2019,08:15,08:30,"7,94",13,"58,02",8
17.01.2019,08:30,08:45,"37,02",41,"131,02",25
17.01.2019,08:45,09:00,"70,18",88,"221,34",47
17.01.2019,09:00,09:15,"110,22",155,"325,89",74
17.01.2019,09:15,09:30,"153,45",214,"437,43",103
17.01.2019,09:30,09:45,"196,78",276,"551,33",134
17.01.2019,09:45,10:00,"242,42",334,"664,34",164
17.01.2019,10:00,10:15,"284,62",386,"769,95",191
17.01.2019,10:15,10:30,"322,5",429,"864,7",215
17.01.2019,10:30,10:45,"359,18",474,"945,21",234
17.01.2019,10:45,11:00,"394,68",525,"1013,03",250
17.01.2019,11:00,11:15,"425,84",576,1072,266
17.01.2019,11:15,11:30,"452,62",619,"1118,42",283
17.01.2019,11:30,11:45,"474,68",651,"1144,03",301
17.01.2019,11:45,12:00,"489,76",674,"1152,25",320
17.01.2019,12:00,12:15,"501,59",687,"1149,33",338
17.01.2019,12:15,12:30,"508,93",694,"1135,9",355
17.01.2019,12:30,12:45,"510,12",690,"1111,69",369
17.01.2019,12:45,13:00,"504,46",682,"1079,68",380
17.01.2019,13:00,13:15,"495,61",667,"1042,4",390
17.01.2019,13:15,13:30,"480,09",644,"996,64",396
17.01.2019,13:30,13:45,"456,31",609,"941,33",397
17.01.2019,13:45,14:00,"427,62",570,"880,48",396
17.01.2019,14:00,14:15,"395,4",528,"815,93",392
17.01.2019,14:15,14:30,"359,5",483,"742,7",379
17.01.2019,14:30,14:45,"315,13",431,"659,96",354
17.01.2019,14:45,15:00,"260,24",373,"571,02",321
17.01.2019,15:00,15:15,"211,27",314,"478,02",284
17.01.2019,15:15,15:30,"162,71",260,"380,56",243
17.01.2019,15:30,15:45,"116,52",196,"284,53",196
17.01.2019,15:45,16:00,"72,47",147,"194,74",147
17.01.2019,16:00,16:15,"36,19",96,"116,44",100
17.01.2019,16:15,16:30,"15,13",51,"54,97",57
17.01.2019,16:30,16:45,"0,37",19,"16,26",23
17.01.2019,16:45,17:00,0,2,"1,7",4
17.01.2019,17:00,17:15,0,0,0,0
17.01.2019,17:15,17:30,0,0,0,0
17.01.2019,17:30,17:45,0,0,0,0
17.01.2019,17:45,18:00,0,0,0,0
17.01.2019,18:00,18:15,0,0,0,0
17.01.2019,18:15,18:30,0,0,0,0
17.01.2019,18:30,18:45,0,0,0,0
17.01.2019,18:45,19:00,0,0,0,0
17.01.2019,19:00,19:15,0,0,0,0
17.01.2019,19:15,19:30,0,0,0,0
17.01.2019,19:30,19:45,0,0,0,0
17.01.2019,19:45,20:00,0,0,0,0
17.01.2019,20:00,20:15,0,0,0,0
17.01.2019,20:15,20:30,0,0,0,0
17.01.2019,20:30,20:45,0,0,0,0
17.01.2019,20:45,21:00,0,0,0,0
17.01.2019,21:00,21:15,0,0,0,0
17.01.2019,21:15,21:30,0,0,0,0
17.01.2019,21:30,21:45,0,0,0,0
17.01.2019,21:45,22:00,0,0,0,0
17.01.2019,22:00,22:15,0,0,0,0
17.01.2019,22:15,22:30,0,0,0,0
17.01.2019,22:30,22:45,0,0,0,0
17.01.2019,22:45,23:00,0,0,0,0
17.01.2019,23:00,23:15,0,0,0,0
17.01.2019,23:15,23:30,0,0,0,0
17.01.2019,23:30,23:45,0,0,0,0
17.01.2019,23:45,00:00,0,0,0,0
18.01.2019,00:00,00:15,0,0,0,0
18.01.2019,00:15,00:30,0,0,0,0
18.01.2019,00:30,00:45,0,0,0,0
18.01.2019,00:45,01:00,0,0,0,0
18.01.2019,01:00,01:15,0,0,0,0
18.01.2019,01:15,01:30,0,0,0,0
18.01.2019,01:30,01:45,0,0,0,0
18.01.2019,01:45,02:00,0,0,0,0
18.01.2019,02:00,02:15,0,0,0,0
18.01.2019,02:15,02:30,0,0,0,0
18.01.2019,02:30,02:45,0,0,0,0
18.01.2019,02:45,03:00,0,0,0,0
18.01.2019,03:00,03:15,0,0,0,0
18.01.2019,03:15,03:30,0,0,0,0
18.01.2019,03:30,03:45,0,0,0,0
18.01.2019,03:45,04:00,0,0,0,0
18.01.2019,04:00,04:15,0,0,0,0
18.01.2019,04:15,04:30,0,0,0,0
18.01.2019,04:30,04:45,0,0,0,0
18.01.2019,04:45,05:00,0,0,0,0
18.01.2019,05:00,05:15,0,0,0,0
18.01.2019,05:15,05:30,0,0,0,0
18.01.2019,05:30,05:45,0,0,0,0
18.01.2019,05:45,06:00,0,0,0,0
18.01.2019,06:00,06:15,0,0,0,0
18.01.2019,06:15,06:30,0,0,0,0
18.01.2019,06:30,06:45,0,0,0,0
18.01.2019,06:45,07:00,0,0,0,0
18.01.2019,07:00,07:15,0,0,0,0
18.01.2019,07:15,07:30,0,0,0,0
18.01.2019,07:30,07:45,0,0,0,0
18.01.2019,07:45,08:00,0,0,"0,22",0
18.01.2019,08:00,08:15,"1,82",5,"16,71",1
18.01.2019,08:15,08:30,24,16,"87,11",22
18.01.2019,08:30,08:45,"109,86",61,"215,32",85
18.01.2019,08:45,09:00,"211,86",160,"419,67",165
18.01.2019,09:00,09:15,"313,88",319,"660,36",229
18.01.2019,09:15,09:30,"410,9",470,"916,56",308
18.01.2019,09:30,09:45,"509,4",632,"1179,35",392
18.01.2019,09:45,10:00,"607,85",788,"1449,28",463
18.01.2019,10:00,10:15,"702,72",942,"1723,43",528
18.01.2019,10:15,10:30,"793,64",1097,"2000,82",594
18.01.2019,10:30,10:45,"878,23",1247,"2273,03",658
18.01.2019,10:45,11:00,"954,53",1398,"2484,83",727
18.01.2019,11:00,11:15,"1022,64",1534,"2676,01",794
18.01.2019,11:15,11:30,"1080,37",1650,"2830,65",845
18.01.2019,11:30,11:45,"1126,01",1746,"2963,9",893
18.01.2019,11:45,12:00,"1157,34",1832,"3075,81",938
18.01.2019,12:00,12:15,"1175,8",1889,"3162,45",977
18.01.2019,12:15,12:30,"1181,07",1927,"3213,51",1007
18.01.2019,12:30,12:45,"1172,4",1937,"3230,65",1028
18.01.2019,12:45,13:00,"1149,02",1937,"3215,37",1038
18.01.2019,13:00,13:15,"1114,73",1914,"3167,77",1037
18.01.2019,13:15,13:30,"1066,54",1881,"3083,22",1025
18.01.2019,13:30,13:45,"1004,32",1826,"2967,87",1001
18.01.2019,13:45,14:00,"931,89",1752,"2824,21",966
18.01.2019,14:00,14:15,"849,04",1652,"2648,53",918
18.01.2019,14:15,14:30,"761,05",1530,"2448,97",841
18.01.2019,14:30,14:45,"662,31",1394,"2218,3",753
18.01.2019,14:45,15:00,"565,32",1251,"1876,56",664
18.01.2019,15:00,15:15,"464,6",1088,"1538,56",572
18.01.2019,15:15,15:30,"366,07",916,"1259,32",490
18.01.2019,15:30,15:45,"269,68",703,"973,88",405
18.01.2019,15:45,16:00,"174,05",491,"719,71",306
18.01.2019,16:00,16:15,"89,67",321,"460,55",214
18.01.2019,16:15,16:30,"37,08",182,"213,1",139
18.01.2019,16:30,16:45,"1,18",67,"52,03",58
18.01.2019,16:45,17:00,0,8,"4,55",10
18.01.2019,17:00,17:15,0,0,0,0
18.01.2019,17:15,17:30,0,0,0,0
18.01.2019,17:30,17:45,0,0,0,0
18.01.2019,17:45,18:00,0,0,0,0
18.01.2019,18:00,18:15,0,0,0,0
18.01.2019,18:15,18:30,0,0,0,0
18.01.2019,18:30,18:45,0,0,0,0
18.01.2019,18:45,19:00,0,0,0,0
18.01.2019,19:00,19:15,0,0,0,0
18.01.2019,19:15,19:30,0,0,0,0
18.01.2019,19:30,19:45,0,0,0,0
18.01.2019,19:45,20:00,0,0,0,0
18.01.2019,20:00,20:15,0,0,0,0
18.01.2019,20:15,20:30,0,0,0,0
18.01.2019,20:30,20:45,0,0,0,0
18.01.2019,20:45,21:00,0,0,0,0
18.01.2019,21:00,21:15,0,0,0,0
18.01.2019,21:15,21:30,0,0,0,0
18.01.2019,21:30,21:45,0,0,0,0
18.01.2019,21:45,22:00,0,0,0,0
18.01.2019,22:00,22:15,0,0,0,0
18.01.2019,22:15,22:30,0,0,0,0
18.01.2019,22:30,22:45,0,0,0,0
18.01.2019,22:45,23:00,0,0,0,0
18.01.2019,23:00,23:15,0,0,0,0
18.01.2019,23:15,23:30,0,0,0,0
18.01.2019,23:30,23:45,0,0,0,0
18.01.2019,23:45,00:00,0,0,0,0
19.01.2019,00:00,00:15,0,0,0,0
19.01.2019,00:15,00:30,0,0,0,0
19.01.2019,00:30,00:45,0,0,0,0
19.01.2019,00:45,01:00,0,0,0,0
19.01.2019,01:00,01:15,0,0,0,0
19.01.2019,01:15,01:30,0,0,0,0
19.01.2019,01:30,01:45,0,0,0,0
19.01.2019,01:45,02:00,0,0,0,0
19.01.2019,02:00,02:15,0,0,0,0
19.01.2019,02:15,02:30,0,0,0,0
19.01.2019,02:30,02:45,0,0,0,0
19.01.2019,02:45,03:00,0,0,0,0
19.01.2019,03:00,03:15,0,0,0,0
19.01.2019,03:15,03:30,0,0,0,0
19.01.2019,03:30,03:45,0,0,0,0
19.01.2019,03:45,04:00,0,0,0,0
19.01.2019,04:00,04:15,0,0,0,0
19.01.2019,04:15,04:30,0,0,0,0
19.01.2019,04:30,04:45,0,0,0,0
19.01.2019,04:45,05:00,0,0,0,0
19.01.2019,05:00,05:15,0,0,0,0
19.01.2019,05:15,05:30,0,0,0,0
19.01.2019,05:30,05:45,0,0,0,0
19.01.2019,05:45,06:00,0,0,0,0
19.01.2019,06:00,06:15,0,0,0,0
19.01.2019,06:15,06:30,0,0,0,0
19.01.2019,06:30,06:45,0,0,0,0
19.01.2019,06:45,07:00,0,0,0,0
19.01.2019,07:00,07:15,0,0,0,0
19.01.2019,07:15,07:30,0,0,0,0
19.01.2019,07:30,07:45,0,0,0,0
19.01.2019,07:45,08:00,0,0,"0,68",0
19.01.2019,08:00,08:15,"2,36",6,"31,5",1
19.01.2019,08:15,08:30,"26,84",20,"108,92",33
19.01.2019,08:30,08:45,"112,03",79,"170,5",126
19.01.2019,08:45,09:00,"208,97",207,"334,59",244
19.01.2019,09:00,09:15,"303,09",406,"534,22",347
19.01.2019,09:15,09:30,"394,69",588,"765,96",447
19.01.2019,09:30,09:45,"489,73",790,"1017,28",545
19.01.2019,09:45,10:00,"584,65",989,"1317,86",635
19.01.2019,10:00,10:15,"676,94",1188,"1639,6",723
19.01.2019,10:15,10:30,"760,97",1381,"1943,47",808
19.01.2019,10:30,10:45,"840,82",1578,"2248,72",882
19.01.2019,10:45,11:00,"913,97",1761,"2514,74",946
19.01.2019,11:00,11:15,"979,3",1915,"2767,98",1003
19.01.2019,11:15,11:30,"1030,84",2041,"2974,27",1051
19.01.2019,11:30,11:45,"1072,48",2156,"3161,19",1091
19.01.2019,11:45,12:00,"1105,94",2253,"3301,43",1125
19.01.2019,12:00,12:15,"1124,36",2319,"3413,08",1149
19.01.2019,12:15,12:30,"1130,83",2360,3454,1163
19.01.2019,12:30,12:45,"1120,43",2373,"3463,04",1168
19.01.2019,12:45,13:00,"1102,46",2370,"3442,37",1164
19.01.2019,13:00,13:15,"1070,68",2341,"3385,06",1149
19.01.2019,13:15,13:30,"1026,67",2292,"3287,26",1123
19.01.2019,13:30,13:45,"967,29",2216,"3157,63",1086
19.01.2019,13:45,14:00,"901,15",2120,"2997,44",1038
19.01.2019,14:00,14:15,"826,92",1999,"2803,39",980
19.01.2019,14:15,14:30,"731,24",1857,2578,913
19.01.2019,14:30,14:45,"631,37",1698,"2325,53",837
19.01.2019,14:45,15:00,"539,65",1530,"2052,92",751
19.01.2019,15:00,15:15,"441,95",1290,"1764,12",662
19.01.2019,15:15,15:30,"346,14",1030,"1456,03",570
19.01.2019,15:30,15:45,"254,41",780,"1143,51",472
19.01.2019,15:45,16:00,"168,09",559,"831,05",373
19.01.2019,16:00,16:15,"89,75",372,"531,61",277
19.01.2019,16:15,16:30,"36,63",220,"248,11",177
19.01.2019,16:30,16:45,"1,48",86,"64,13",78
19.01.2019,16:45,17:00,0,12,"6,79",15
19.01.2019,17:00,17:15,0,0,0,0
19.01.2019,17:15,17:30,0,0,0,0
19.01.2019,17:30,17:45,0,0,0,0
19.01.2019,17:45,18:00,0,0,0,0
19.01.2019,18:00,18:15,0,0,0,0
19.01.2019,18:15,18:30,0,0,0,0
19.01.2019,18:30,18:45,0,0,0,0
19.01.2019,18:45,19:00,0,0,0,0
19.01.2019,19:00,19:15,0,0,0,0
19.01.2019,19:15,19:30,0,0,0,0
19.01.2019,19:30,19:45,0,0,0,0
19.01.2019,19:45,20:00,0,0,0,0
19.01.2019,20:00,20:15,0,0,0,0
19.01.2019,20:15,20:30,0,0,0,0
19.01.2019,20:30,20:45,0,0,0,0
19.01.2019,20:45,21:00,0,0,0,0
19.01.2019,21:00,21:15,0,0,0,0
19.01.2019,21:15,21:30,0,0,0,0
19.01.2019,21:30,21:45,0,0,0,0
19.01.2019,21:45,22:00,0,0,0,0
19.01.2019,22:00,22:15,0,0,0,0
19.01.2019,22:15,22:30,0,0,0,0
19.01.2019,22:30,22:45,0,0,0,0
19.01.2019,22:45,23:00,0,0,0,0
19.01.2019,23:00,23:15,0,0,0,0
19.01.2019,23:15,23:30,0,0,0,0
19.01.2019,23:30,23:45,0,0,0,0
19.01.2019,23:45,00:00,0,0,0,0
20.01.2019,00:00,00:15,0,0,0,0
20.01.2019,00:15,00:30,0,0,0,0
20.01.2019,00:30,00:45,0,0,0,0
20.01.2019,00:45,01:00,0,0,0,0
20.01.2019,01:00,01:15,0,0,0,0
20.01.2019,01:15,01:30,0,0,0,0
20.01.2019,01:30,01:45,0,0,0,0
20.01.2019,01:45,02:00,0,0,0,0
20.01.2019,02:00,02:15,0,0,0,0
20.01.2019,02:15,02:30,0,0,0,0
20.01.2019,02:30,02:45,0,0,0,0
20.01.2019,02:45,03:00,0,0,0,0
20.01.2019,03:00,03:15,0,0,0,0
20.01.2019,03:15,03:30,0,0,0,0
20.01.2019,03:30,03:45,0,0,0,0
20.01.2019,03:45,04:00,0,0,0,0
20.01.2019,04:00,04:15,0,0,0,0
20.01.2019,04:15,04:30,0,0,0,0
20.01.2019,04:30,04:45,0,0,0,0
20.01.2019,04:45,05:00,0,0,0,0
20.01.2019,05:00,05:15,0,0,0,0
20.01.2019,05:15,05:30,0,0,0,0
20.01.2019,05:30,05:45,0,0,0,0
20.01.2019,05:45,06:00,0,0,0,0
20.01.2019,06:00,06:15,0,0,0,0
20.01.2019,06:15,06:30,0,0,0,0
20.01.2019,06:30,06:45,0,0,0,0
20.01.2019,06:45,07:00,0,0,0,0
20.01.2019,07:00,07:15,0,0,0,0
20.01.2019,07:15,07:30,0,0,0,0
20.01.2019,07:30,07:45,0,0,0,0
20.01.2019,07:45,08:00,0,0,"0,95",0
20.01.2019,08:00,08:15,"5,33",8,"29,94",1
20.01.2019,08:15,08:30,"53,54",17,"133,49",13
20.01.2019,08:30,08:45,"122,11",68,"325,71",24
20.01.2019,08:45,09:00,"220,8",181,"597,16",49
20.01.2019,09:00,09:15,"322,43",391,"906,05",85
20.01.2019,09:15,09:30,"427,71",583,"1224,05",137
20.01.2019,09:30,09:45,"541,14",809,"1544,47",200
20.01.2019,09:45,10:00,"655,34",1040,"1854,47",275
20.01.2019,10:00,10:15,"762,41",1287,"2152,83",359
20.01.2019,10:15,10:30,"863,14",1500,"2435,08",444
20.01.2019,10:30,10:45,"954,97",1709,"2693,07",533
20.01.2019,10:45,11:00,"1036,91",1899,"2918,24",593
20.01.2019,11:00,11:15,"1107,63",2059,"3111,6",651
20.01.2019,11:15,11:30,"1167,86",2193,"3276,06",717
20.01.2019,11:30,11:45,"1213,21",2315,"3408,06",780
20.01.2019,11:45,12:00,"1244,57",2416,"3504,25",834
20.01.2019,12:00,12:15,"1263,91",2485,"3562,52",884
20.01.2019,12:15,12:30,"1269,87",2527,"3583,96",932
20.01.2019,12:30,12:45,"1260,32",2542,"3566,42",971
20.01.2019,12:45,13:00,"1233,93",2536,"3517,84",968
20.01.2019,13:00,13:15,"1198,59",2502,"3433,04",955
20.01.2019,13:15,13:30,"1147,44",2444,"3309,43",930
20.01.2019,13:30,13:45,"1081,86",2361,"3149,91",894
20.01.2019,13:45,14:00,"1000,29",2256,"2958,17",847
20.01.2019,14:00,14:15,"908,91",2122,"2734,65",790
20.01.2019,14:15,14:30,"809,31",1964,"2480,17",724
20.01.2019,14:30,14:45,"691,62",1786,"2200,54",650
20.01.2019,14:45,15:00,"576,79",1595,"1910,39",568
20.01.2019,15:00,15:15,467,1327,"1611,87",483
20.01.2019,15:15,15:30,"359,05",1053,"1309,71",398
20.01.2019,15:30,15:45,"259,74",788,"1005,19",312
20.01.2019,15:45,16:00,"167,14",558,"712,65",230
20.01.2019,16:00,16:15,"89,33",356,"434,03",148
20.01.2019,16:15,16:30,"39,95",198,"207,25",88
20.01.2019,16:30,16:45,"1,87",81,"61,12",37
20.01.2019,16:45,17:00,0,13,"8,2",7
20.01.2019,17:00,17:15,0,0,0,0
20.01.2019,17:15,17:30,0,0,0,0
20.01.2019,17:30,17:45,0,0,0,0
20.01.2019,17:45,18:00,0,0,0,0
20.01.2019,18:00,18:15,0,0,0,0
20.01.2019,18:15,18:30,0,0,0,0
20.01.2019,18:30,18:45,0,0,0,0
20.01.2019,18:45,19:00,0,0,0,0
20.01.2019,19:00,19:15,0,0,0,0
20.01.2019,19:15,19:30,0,0,0,0
20.01.2019,19:30,19:45,0,0,0,0
20.01.2019,19:45,20:00,0,0,0,0
20.01.2019,20:00,20:15,0,0,0,0
20.01.2019,20:15,20:30,0,0,0,0
20.01.2019,20:30,20:45,0,0,0,0
20.01.2019,20:45,21:00,0,0,0,0
20.01.2019,21:00,21:15,0,0,0,0
20.01.2019,21:15,21:30,0,0,0,0
20.01.2019,21:30,21:45,0,0,0,0
20.01.2019,21:45,22:00,0,0,0,0
20.01.2019,22:00,22:15,0,0,0,0
20.01.2019,22:15,22:30,0,0,0,0
20.01.2019,22:30,22:45,0,0,0,0
20.01.2019,22:45,23:00,0,0,0,0
20.01.2019,23:00,23:15,0,0,0,0
20.01.2019,23:15,23:30,0,0,0,0
20.01.2019,23:30,23:45,0,0,0,0
20.01.2019,23:45,00:00,0,0,0,0
21.01.2019,00:00,00:15,0,0,0,0
21.01.2019,00:15,00:30,0,0,0,0
21.01.2019,00:30,00:45,0,0,0,0
21.01.2019,00:45,01:00,0,0,0,0
21.01.2019,01:00,01:15,0,0,0,0
21.01.2019,01:15,01:30,0,0,0,0
21.01.2019,01:30,01:45,0,0,0,0
21.01.2019,01:45,02:00,0,0,0,0
21.01.2019,02:00,02:15,0,0,0,0
21.01.2019,02:15,02:30,0,0,0,0
21.01.2019,02:30,02:45,0,0,0,0
21.01.2019,02:45,03:00,0,0,0,0
21.01.2019,03:00,03:15,0,0,0,0
21.01.2019,03:15,03:30,0,0,0,0
21.01.2019,03:30,03:45,0,0,0,0
21.01.2019,03:45,04:00,0,0,0,0
21.01.2019,04:00,04:15,0,0,0,0
21.01.2019,04:15,04:30,0,0,0,0
21.01.2019,04:30,04:45,0,0,0,0
21.01.2019,04:45,05:00,0,0,0,0
21.01.2019,05:00,05:15,0,0,0,0
21.01.2019,05:15,05:30,0,0,0,0
21.01.2019,05:30,05:45,0,0,0,0
21.01.2019,05:45,06:00,0,0,0,0
21.01.2019,06:00,06:15,0,0,0,0
21.01.2019,06:15,06:30,0,0,0,0
21.01.2019,06:30,06:45,0,0,0,0
21.01.2019,06:45,07:00,0,0,0,0
21.01.2019,07:00,07:15,0,0,0,0
21.01.2019,07:15,07:30,0,0,0,0
21.01.2019,07:30,07:45,0,0,0,0
21.01.2019,07:45,08:00,0,0,"1,09",0
21.01.2019,08:00,08:15,"6,54",11,"25,62",2
21.01.2019,08:15,08:30,"50,79",19,"96,76",18
21.01.2019,08:30,08:45,"92,04",70,"205,38",34
21.01.2019,08:45,09:00,"159,55",192,"357,71",67
21.01.2019,09:00,09:15,"229,4",380,"531,43",104
21.01.2019,09:15,09:30,"326,05",566,"842,24",144
21.01.2019,09:30,09:45,"445,38",800,"1215,4",187
21.01.2019,09:45,10:00,"563,48",1061,"1542,99",290
21.01.2019,10:00,10:15,"685,03",1333,"1882,5",416
21.01.2019,10:15,10:30,"790,33",1550,"2152,93",493
21.01.2019,10:30,10:45,"891,05",1762,"2405,05",566
21.01.2019,10:45,11:00,"977,73",1957,"2661,47",627
21.01.2019,11:00,11:15,"1056,83",2126,"2897,12",685
21.01.2019,11:15,11:30,"1114,69",2270,"3035,02",786
21.01.2019,11:30,11:45,"1158,24",2399,"3139,46",885
21.01.2019,11:45,12:00,"1185,33",2508,"3210,74",930
21.01.2019,12:00,12:15,"1203,63",2588,"3250,67",970
21.01.2019,12:15,12:30,"1207,96",2647,"3253,18",1038
21.01.2019,12:30,12:45,"1197,39",2678,"3229,73",1099
21.01.2019,12:45,13:00,"1171,46",2668,"3184,12",1165
21.01.2019,13:00,13:15,"1137,02",2631,"3109,12",1221
21.01.2019,13:15,13:30,"1087,57",2569,"2998,22",1202
21.01.2019,13:30,13:45,"1019,48",2479,"2856,33",1169
21.01.2019,13:45,14:00,"939,71",2368,"2689,58",1124
21.01.2019,14:00,14:15,"854,35",2227,"2496,62",1063
21.01.2019,14:15,14:30,"758,86",2058,"2275,93",985
21.01.2019,14:30,14:45,"662,76",1860,"2027,77",890
21.01.2019,14:45,15:00,"558,42",1645,"1761,07",779
21.01.2019,15:00,15:15,"451,61",1401,"1484,1",658
21.01.2019,15:15,15:30,"350,85",1121,"1203,19",538
21.01.2019,15:30,15:45,"256,87",845,"924,48",417
21.01.2019,15:45,16:00,"167,87",609,"658,88",308
21.01.2019,16:00,16:15,"94,24",392,"417,72",209
21.01.2019,16:15,16:30,"43,48",224,208,126
21.01.2019,16:30,16:45,"2,57",97,"66,18",57
21.01.2019,16:45,17:00,0,19,"9,57",13
21.01.2019,17:00,17:15,0,0,0,0
21.01.2019,17:15,17:30,0,0,0,0
21.01.2019,17:30,17:45,0,0,0,0
21.01.2019,17:45,18:00,0,0,0,0
21.01.2019,18:00,18:15,0,0,0,0
21.01.2019,18:15,18:30,0,0,0,0
21.01.2019,18:30,18:45,0,0,0,0
21.01.2019,18:45,19:00,0,0,0,0
21.01.2019,19:00,19:15,0,0,0,0
21.01.2019,19:15,19:30,0,0,0,0
21.01.2019,19:30,19:45,0,0,0,0
21.01.2019,19:45,20:00,0,0,0,0
21.01.2019,20:00,20:15,0,0,0,0
21.01.2019,20:15,20:30,0,0,0,0
21.01.2019,20:30,20:45,0,0,0,0
21.01.2019,20:45,21:00,0,0,0,0
21.01.2019,21:00,21:15,0,0,0,0
21.01.2019,21:15,21:30,0,0,0,0
21.01.2019,21:30,21:45,0,0,0,0
21.01.2019,21:45,22:00,0,0,0,0
21.01.2019,22:00,22:15,0,0,0,0
21.01.2019,22:15,22:30,0,0,0,0
21.01.2019,22:30,22:45,0,0,0,0
21.01.2019,22:45,23:00,0,0,0,0
21.01.2019,23:00,23:15,0,0,0,0
21.01.2019,23:15,23:30,0,0,0,0
21.01.2019,23:30,23:45,0,0,0,0
21.01.2019,23:45,00:00,0,0,0,0
22.01.2019,00:00,00:15,0,0,0,0
22.01.2019,00:15,00:30,0,0,0,0
22.01.2019,00:30,00:45,0,0,0,0
22.01.2019,00:45,01:00,0,0,0,0
22.01.2019,01:00,01:15,0,0,0,0
22.01.2019,01:15,01:30,0,0,0,0
22.01.2019,01:30,01:45,0,0,0,0
22.01.2019,01:45,02:00,0,0,0,0
22.01.2019,02:00,02:15,0,0,0,0
22.01.2019,02:15,02:30,0,0,0,0
22.01.2019,02:30,02:45,0,0,0,0
22.01.2019,02:45,03:00,0,0,0,0
22.01.2019,03:00,03:15,0,0,0,0
22.01.2019,03:15,03:30,0,0,0,0
22.01.2019,03:30,03:45,0,0,0,0
22.01.2019,03:45,04:00,0,0,0,0
22.01.2019,04:00,04:15,0,0,0,0
22.01.2019,04:15,04:30,0,0,0,0
22.01.2019,04:30,04:45,0,0,0,0
22.01.2019,04:45,05:00,0,0,0,0
22.01.2019,05:00,05:15,0,0,0,0
22.01.2019,05:15,05:30,0,0,0,0
22.01.2019,05:30,05:45,0,0,0,0
22.01.2019,05:45,06:00,0,0,0,0
22.01.2019,06:00,06:15,0,0,0,0
22.01.2019,06:15,06:30,0,0,0,0
22.01.2019,06:30,06:45,0,0,0,0
22.01.2019,06:45,07:00,0,0,0,0
22.01.2019,07:00,07:15,0,0,0,0
22.01.2019,07:15,07:30,0,0,0,0
22.01.2019,07:30,07:45,0,0,0,0
22.01.2019,07:45,08:00,0,0,"1,47",0
22.01.2019,08:00,08:15,"2,71",11,"31,84",6
22.01.2019,08:15,08:30,"34,16",19,"93,91",25
22.01.2019,08:30,08:45,"63,81",55,"149,17",65
22.01.2019,08:45,09:00,"130,09",132,"294,69",119
22.01.2019,09:00,09:15,"223,9",245,"490,28",180
22.01.2019,09:15,09:30,"320,26",375,"704,88",257
22.01.2019,09:30,09:45,"434,98",526,"950,55",349
22.01.2019,09:45,10:00,"536,31",669,"1191,92",433
22.01.2019,10:00,10:15,"641,45",808,"1441,21",521
22.01.2019,10:15,10:30,"732,15",945,"1686,68",608
22.01.2019,10:30,10:45,"818,14",1084,"1926,49",691
22.01.2019,10:45,11:00,"907,78",1211,"2132,71",766
22.01.2019,11:00,11:15,"991,32",1331,"2321,33",834
22.01.2019,11:15,11:30,"1053,57",1428,"2482,64",886
22.01.2019,11:30,11:45,"1102,31",1519,"2631,7",936
22.01.2019,11:45,12:00,"1141,24",1587,"2745,48",981
22.01.2019,12:00,12:15,"1169,66",1627,"2835,62",1020
22.01.2019,12:15,12:30,"1187,22",1638,"2897,37",1042
22.01.2019,12:30,12:45,"1189,14",1627,"2929,98",1057
22.01.2019,12:45,13:00,"1172,9",1604,"2939,69",1062
22.01.2019,13:00,13:15,"1145,04",1569,"2919,6",1057
22.01.2019,13:15,13:30,1101,1520,"2873,87",1045
22.01.2019,13:30,13:45,"1044,63",1453,"2794,59",1023
22.01.2019,13:45,14:00,"971,54",1374,"2685,28",990
22.01.2019,14:00,14:15,893,1279,"2544,36",942
22.01.2019,14:15,14:30,"800,75",1171,"2346,02",871
22.01.2019,14:30,14:45,"703,8",1042,"2110,93",785
